FID,knooppuntnummer,regio,provincie,puntid,last_edited_date,soort_knooppunt,wkb_geometry
wandelknooppunten_vrij_wgs84.13746,69,Noord-Brabant,Noord-Brabant,213639,2020-01-27T12:15:39,knooppunt,POINT (4.345348029000036 51.471886992000066)
wandelknooppunten_vrij_wgs84.13747,71,Noord-Brabant,Noord-Brabant,213638,2020-01-27T12:15:39,knooppunt,POINT (4.29276496500006 51.46467902000006)
wandelknooppunten_vrij_wgs84.13748,40,Noord-Brabant,Noord-Brabant,213637,2020-01-27T12:15:39,knooppunt,POINT (4.336211984000045 51.47297000700007)
wandelknooppunten_vrij_wgs84.13749,26,Noord-Brabant,Noord-Brabant,213636,2020-01-27T12:15:39,knooppunt,POINT (4.321282972000063 51.47605703000005)
wandelknooppunten_vrij_wgs84.13750,39,Noord-Brabant,Noord-Brabant,213635,2020-01-27T12:15:39,knooppunt,POINT (4.746181969000077 51.54519401400006)
wandelknooppunten_vrij_wgs84.13751,38,Noord-Brabant,Noord-Brabant,213634,2020-01-27T12:15:39,knooppunt,POINT (4.7295629570000415 51.545047030000035)
wandelknooppunten_vrij_wgs84.13752,50,Noord-Brabant,Noord-Brabant,213633,2020-01-27T12:15:39,knooppunt,POINT (4.75418595900004 51.536039007000056)
wandelknooppunten_vrij_wgs84.13753,26,Noord-Brabant,Noord-Brabant,213632,2020-01-27T12:15:39,knooppunt,POINT (4.832271026000058 51.63511001100005)
wandelknooppunten_vrij_wgs84.13754,24,Noord-Brabant,Noord-Brabant,213631,2020-01-27T12:15:39,knooppunt,POINT (4.706314018000057 51.56027398500004)
wandelknooppunten_vrij_wgs84.13755,62,Noord-Brabant,Noord-Brabant,213630,2020-01-27T12:15:39,knooppunt,POINT (4.752758984000025 51.539032027000076)
wandelknooppunten_vrij_wgs84.13756,90,Noord-Brabant,Noord-Brabant,213629,2020-01-27T12:15:39,knooppunt,POINT (4.8347280090000595 51.645172986000034)
wandelknooppunten_vrij_wgs84.13757,39,Noord-Brabant,Noord-Brabant,213628,2020-01-27T12:15:39,knooppunt,POINT (4.842226965000066 51.63681799300008)
wandelknooppunten_vrij_wgs84.13758,83,Noord-Brabant,Noord-Brabant,213627,2020-01-27T12:15:39,knooppunt,POINT (4.697178960000031 51.57391502400003)
wandelknooppunten_vrij_wgs84.13759,94,Noord-Brabant,Noord-Brabant,213626,2020-01-27T12:15:39,knooppunt,POINT (4.80334599300005 51.66399799200008)
wandelknooppunten_vrij_wgs84.13760,93,Noord-Brabant,Noord-Brabant,213625,2020-01-27T12:15:39,knooppunt,POINT (4.80538400100005 51.65784502900004)
wandelknooppunten_vrij_wgs84.13761,25,Noord-Brabant,Noord-Brabant,213624,2020-01-27T12:15:39,knooppunt,POINT (4.8209459660000675 51.636781029000076)
wandelknooppunten_vrij_wgs84.13762,41,Noord-Brabant,Noord-Brabant,213623,2020-01-27T12:15:39,knooppunt,POINT (4.755494984000052 51.54121998200003)
wandelknooppunten_vrij_wgs84.13763,35,Noord-Brabant,Noord-Brabant,213621,2020-01-27T12:15:39,knooppunt,POINT (4.713712005000048 51.55213600400003)
wandelknooppunten_vrij_wgs84.13764,6,Noord-Brabant,Noord-Brabant,213620,2020-01-27T12:15:39,knooppunt,POINT (4.770832010000049 51.55016799200007)
wandelknooppunten_vrij_wgs84.13765,16,Noord-Brabant,Noord-Brabant,213619,2020-01-27T12:15:39,knooppunt,POINT (4.771792039000047 51.564445989000035)
wandelknooppunten_vrij_wgs84.13766,24,Noord-Brabant,Noord-Brabant,213618,2020-01-27T12:15:39,knooppunt,POINT (4.818435983000029 51.63736398300006)
wandelknooppunten_vrij_wgs84.13767,2,Noord-Brabant,Noord-Brabant,213617,2020-01-27T12:15:39,knooppunt,POINT (4.781678988000067 51.576512027000035)
wandelknooppunten_vrij_wgs84.13768,15,Noord-Brabant,Noord-Brabant,213616,2020-01-27T12:15:39,knooppunt,POINT (4.767930002000071 51.564378979000026)
wandelknooppunten_vrij_wgs84.13769,21,Noord-Brabant,Noord-Brabant,213615,2020-01-27T12:15:39,knooppunt,POINT (4.8043810320000375 51.63311899400003)
wandelknooppunten_vrij_wgs84.13770,4,Noord-Brabant,Noord-Brabant,213614,2020-01-27T12:15:39,knooppunt,POINT (4.767977973000029 51.55596498300008)
wandelknooppunten_vrij_wgs84.13771,72,Noord-Brabant,Noord-Brabant,213613,2020-01-27T12:15:39,knooppunt,POINT (4.666734965000046 51.605906977000075)
wandelknooppunten_vrij_wgs84.13772,93,Noord-Brabant,Noord-Brabant,213612,2020-01-27T12:15:39,knooppunt,POINT (4.711550028000033 51.569510997000066)
wandelknooppunten_vrij_wgs84.13773,02,Noord-Brabant,Noord-Brabant,213611,2020-01-27T12:15:39,knooppunt,POINT (5.18327200300007 51.47861900100003)
wandelknooppunten_vrij_wgs84.13774,01,Noord-Brabant,Noord-Brabant,213610,2020-01-27T12:15:39,knooppunt,POINT (5.185432003000074 51.47046199600004)
wandelknooppunten_vrij_wgs84.13775,97,Noord-Brabant,Noord-Brabant,213609,2020-01-27T12:15:39,knooppunt,POINT (4.814320980000048 51.663528994000046)
wandelknooppunten_vrij_wgs84.13776,96,Noord-Brabant,Noord-Brabant,213607,2020-01-27T12:15:39,knooppunt,POINT (4.814690997000071 51.66577403100007)
wandelknooppunten_vrij_wgs84.13777,77,Noord-Brabant,Noord-Brabant,213606,2020-01-27T12:15:39,knooppunt,POINT (4.860471030000042 51.656966030000035)
wandelknooppunten_vrij_wgs84.13778,40,Noord-Brabant,Noord-Brabant,213605,2020-01-27T12:15:39,knooppunt,POINT (4.864301985000054 51.67458399700007)
wandelknooppunten_vrij_wgs84.13779,76,Noord-Brabant,Noord-Brabant,213604,2020-01-27T12:15:39,knooppunt,POINT (4.881628960000057 51.65246298800008)
wandelknooppunten_vrij_wgs84.13780,78,Noord-Brabant,Noord-Brabant,213603,2020-01-27T12:15:39,knooppunt,POINT (4.854071970000064 51.65750202500004)
wandelknooppunten_vrij_wgs84.13781,75,Noord-Brabant,Noord-Brabant,213602,2020-01-27T12:15:39,knooppunt,POINT (4.880362964000028 51.65033701500005)
wandelknooppunten_vrij_wgs84.13782,74,Noord-Brabant,Noord-Brabant,213601,2020-01-27T12:15:39,knooppunt,POINT (4.877669995000076 51.65060599900005)
wandelknooppunten_vrij_wgs84.13783,48,Noord-Brabant,Noord-Brabant,213599,2020-01-27T12:15:39,knooppunt,POINT (4.861034991000054 51.59348098000004)
wandelknooppunten_vrij_wgs84.13784,88,Noord-Brabant,Noord-Brabant,213598,2020-01-27T12:15:39,knooppunt,POINT (4.856309045000046 51.58682900800005)
wandelknooppunten_vrij_wgs84.13785,62,Noord-Brabant,Noord-Brabant,213597,2020-01-27T12:15:39,knooppunt,POINT (4.746460986000045 51.62056798300006)
wandelknooppunten_vrij_wgs84.13786,22,Noord-Brabant,Noord-Brabant,213596,2020-01-27T12:15:39,knooppunt,POINT (4.702263964000053 51.62585599600004)
wandelknooppunten_vrij_wgs84.13787,26,Noord-Brabant,Noord-Brabant,213595,2020-01-27T12:15:39,knooppunt,POINT (4.66940700400005 51.61861598400003)
wandelknooppunten_vrij_wgs84.13788,70,Noord-Brabant,Noord-Brabant,213594,2020-01-27T12:15:39,knooppunt,POINT (4.668763002000048 51.60973901500006)
wandelknooppunten_vrij_wgs84.13789,61,Noord-Brabant,Noord-Brabant,213593,2020-01-27T12:15:39,knooppunt,POINT (4.717590032000032 51.61820603100006)
wandelknooppunten_vrij_wgs84.13790,36,Noord-Brabant,Noord-Brabant,213592,2020-01-27T12:15:39,knooppunt,POINT (4.712552997000046 51.62495702500007)
wandelknooppunten_vrij_wgs84.13791,35,Noord-Brabant,Noord-Brabant,213591,2020-01-27T12:15:39,knooppunt,POINT (4.719849024000041 51.624993998000036)
wandelknooppunten_vrij_wgs84.13792,21,Noord-Brabant,Noord-Brabant,213590,2020-01-27T12:15:39,knooppunt,POINT (4.696587958000066 51.62395402700008)
wandelknooppunten_vrij_wgs84.13793,64,Noord-Brabant,Noord-Brabant,213587,2020-01-27T12:15:39,knooppunt,POINT (4.86997197200003 51.60543403200006)
wandelknooppunten_vrij_wgs84.13794,82,Noord-Brabant,Noord-Brabant,213586,2020-01-27T12:15:39,knooppunt,POINT (4.70676497300002 51.58820599500007)
wandelknooppunten_vrij_wgs84.13795,9,Noord-Brabant,Noord-Brabant,213585,2020-01-27T12:15:39,knooppunt,POINT (4.86877002600005 51.61606099200003)
wandelknooppunten_vrij_wgs84.13796,12,Noord-Brabant,Noord-Brabant,213584,2020-01-27T12:15:39,knooppunt,POINT (4.887325986000064 51.61964799200007)
wandelknooppunten_vrij_wgs84.13797,92,Noord-Brabant,Noord-Brabant,213583,2020-01-27T12:15:39,knooppunt,POINT (4.739095968000072 51.577332014000035)
wandelknooppunten_vrij_wgs84.13798,51,Noord-Brabant,Noord-Brabant,213582,2020-01-27T12:15:39,knooppunt,POINT (4.690536997000038 51.61688400200006)
wandelknooppunten_vrij_wgs84.13799,71,Noord-Brabant,Noord-Brabant,213581,2020-01-27T12:15:39,knooppunt,POINT (4.672453999000027 51.60957500200004)
wandelknooppunten_vrij_wgs84.13800,31,Noord-Brabant,Noord-Brabant,213579,2020-01-27T12:15:39,knooppunt,POINT (4.744165969000051 51.640220998000075)
wandelknooppunten_vrij_wgs84.13801,81,Noord-Brabant,Noord-Brabant,213578,2020-01-27T12:15:39,knooppunt,POINT (4.694109957000023 51.58455298900003)
wandelknooppunten_vrij_wgs84.13802,66,Noord-Brabant,Noord-Brabant,213577,2020-01-27T12:15:39,knooppunt,POINT (4.717279034000057 51.605811016000075)
wandelknooppunten_vrij_wgs84.13803,68,Noord-Brabant,Noord-Brabant,213576,2020-01-27T12:15:39,knooppunt,POINT (4.717976037000028 51.59958699100008)
wandelknooppunten_vrij_wgs84.13804,91,Noord-Brabant,Noord-Brabant,213575,2020-01-27T12:15:39,knooppunt,POINT (4.735915035000062 51.58723299400003)
wandelknooppunten_vrij_wgs84.13805,33,Noord-Brabant,Noord-Brabant,213574,2020-01-27T12:15:39,knooppunt,POINT (4.737835003000043 51.635026992000064)
wandelknooppunten_vrij_wgs84.13806,78,Noord-Brabant,Noord-Brabant,213573,2020-01-27T12:15:39,knooppunt,POINT (4.772950956000045 51.58815302800008)
wandelknooppunten_vrij_wgs84.13807,71,Noord-Brabant,Noord-Brabant,213572,2020-01-27T12:15:39,knooppunt,POINT (4.770970980000072 51.59313899500006)
wandelknooppunten_vrij_wgs84.13808,79,Noord-Brabant,Noord-Brabant,213571,2020-01-27T12:15:39,knooppunt,POINT (4.775832032000039 51.58706599700008)
wandelknooppunten_vrij_wgs84.13809,83,Noord-Brabant,Noord-Brabant,213570,2020-01-27T12:15:39,knooppunt,POINT (4.820961956000076 51.58865300000008)
wandelknooppunten_vrij_wgs84.13810,77,Noord-Brabant,Noord-Brabant,213569,2020-01-27T12:15:39,knooppunt,POINT (4.779875979000053 51.58942901200004)
wandelknooppunten_vrij_wgs84.13811,96,Noord-Brabant,Noord-Brabant,213568,2020-01-27T12:15:39,knooppunt,POINT (4.766221047000045 51.58359660000008)
wandelknooppunten_vrij_wgs84.13812,73,Noord-Brabant,Noord-Brabant,213567,2020-01-27T12:15:39,knooppunt,POINT (4.78807903400002 51.592899024000076)
wandelknooppunten_vrij_wgs84.13813,1,Noord-Brabant,Noord-Brabant,213566,2020-01-27T12:15:39,knooppunt,POINT (4.773250994000023 51.57924900000006)
wandelknooppunten_vrij_wgs84.13814,75,Noord-Brabant,Noord-Brabant,213565,2020-01-27T12:15:39,knooppunt,POINT (4.7636220420000654 51.58921899300003)
wandelknooppunten_vrij_wgs84.13815,82,Noord-Brabant,Noord-Brabant,213564,2020-01-27T12:15:39,knooppunt,POINT (4.802048017000061 51.58889902100003)
wandelknooppunten_vrij_wgs84.13816,97,Noord-Brabant,Noord-Brabant,213563,2020-01-27T12:15:39,knooppunt,POINT (4.78636199500005 51.58740897600006)
wandelknooppunten_vrij_wgs84.13817,98,Noord-Brabant,Noord-Brabant,213562,2020-01-27T12:15:39,knooppunt,POINT (4.77751601500006 51.58101300900006)
wandelknooppunten_vrij_wgs84.13818,68,Noord-Brabant,Noord-Brabant,213561,2020-01-27T12:15:39,knooppunt,POINT (4.861028974000021 51.59392402700007)
wandelknooppunten_vrij_wgs84.13819,62,Noord-Brabant,Noord-Brabant,213560,2020-01-27T12:15:39,knooppunt,POINT (4.854045021000047 51.458111977000044)
wandelknooppunten_vrij_wgs84.13820,63,Noord-Brabant,Noord-Brabant,213559,2020-01-27T12:15:39,knooppunt,POINT (4.855563983000025 51.45297702100004)
wandelknooppunten_vrij_wgs84.13821,76,Noord-Brabant,Noord-Brabant,213558,2020-01-27T12:15:39,knooppunt,POINT (4.776379018000057 51.58948298200005)
wandelknooppunten_vrij_wgs84.13822,72,Noord-Brabant,Noord-Brabant,213557,2020-01-27T12:15:39,knooppunt,POINT (4.77966200000003 51.59302899900007)
wandelknooppunten_vrij_wgs84.13823,9,Noord-Brabant,Noord-Brabant,213556,2020-01-27T12:15:39,knooppunt,POINT (4.805174962000024 51.61941797800006)
wandelknooppunten_vrij_wgs84.13824,57,Noord-Brabant,Noord-Brabant,213555,2020-01-27T12:15:39,knooppunt,POINT (4.812755037000045 51.60002997700008)
wandelknooppunten_vrij_wgs84.13825,45,Noord-Brabant,Noord-Brabant,213554,2020-01-27T12:15:39,knooppunt,POINT (4.786678022000046 51.599572985000066)
wandelknooppunten_vrij_wgs84.13826,81,Noord-Brabant,Noord-Brabant,213553,2020-01-27T12:15:39,knooppunt,POINT (4.804070035000052 51.59333197600006)
wandelknooppunten_vrij_wgs84.13827,64,Noord-Brabant,Noord-Brabant,213552,2020-01-27T12:15:39,knooppunt,POINT (4.780654009000045 51.42541298200007)
wandelknooppunten_vrij_wgs84.13828,67,Noord-Brabant,Noord-Brabant,213551,2020-01-27T12:15:39,knooppunt,POINT (4.857321986000045 51.44628702600005)
wandelknooppunten_vrij_wgs84.13829,57,Noord-Brabant,Noord-Brabant,213550,2020-01-27T12:15:39,knooppunt,POINT (4.8349150380000765 51.43249700200005)
wandelknooppunten_vrij_wgs84.13830,36,Noord-Brabant,Noord-Brabant,213549,2020-01-27T12:15:39,knooppunt,POINT (4.847961990000044 51.47225797900006)
wandelknooppunten_vrij_wgs84.13831,64,Noord-Brabant,Noord-Brabant,213548,2020-01-27T12:15:39,knooppunt,POINT (4.791681009000058 51.56186801100006)
wandelknooppunten_vrij_wgs84.13832,25,Noord-Brabant,Noord-Brabant,213547,2020-01-27T12:15:39,knooppunt,POINT (4.939822004000064 51.46287400800003)
wandelknooppunten_vrij_wgs84.13833,52,Noord-Brabant,Noord-Brabant,213546,2020-01-27T12:15:39,knooppunt,POINT (4.933272028000033 51.457569989000035)
wandelknooppunten_vrij_wgs84.13834,13,Noord-Brabant,Noord-Brabant,213545,2020-01-27T12:15:39,knooppunt,POINT (4.888286015000062 51.46609899200007)
wandelknooppunten_vrij_wgs84.13835,61,Noord-Brabant,Noord-Brabant,213544,2020-01-27T12:15:39,knooppunt,POINT (4.87942898600005 51.45988600100003)
wandelknooppunten_vrij_wgs84.13836,15,Noord-Brabant,Noord-Brabant,213543,2020-01-27T12:15:39,knooppunt,POINT (4.844603997000036 51.428190018000066)
wandelknooppunten_vrij_wgs84.13837,51,Noord-Brabant,Noord-Brabant,213542,2020-01-27T12:15:39,knooppunt,POINT (4.959127967000029 51.46131698000005)
wandelknooppunten_vrij_wgs84.13838,23,Noord-Brabant,Noord-Brabant,213541,2020-01-27T12:15:39,knooppunt,POINT (4.959466002000056 51.47885000800005)
wandelknooppunten_vrij_wgs84.13839,50,Noord-Brabant,Noord-Brabant,213540,2020-01-27T12:15:39,knooppunt,POINT (4.885679014000061 51.42858398700008)
wandelknooppunten_vrij_wgs84.13840,64,Noord-Brabant,Noord-Brabant,213539,2020-01-27T12:15:39,knooppunt,POINT (4.852682008000045 51.45320401600003)
wandelknooppunten_vrij_wgs84.13841,81,Noord-Brabant,Noord-Brabant,213538,2020-01-27T12:15:39,knooppunt,POINT (4.951274985000055 51.43786099600004)
wandelknooppunten_vrij_wgs84.13842,66,Noord-Brabant,Noord-Brabant,213537,2020-01-27T12:15:39,knooppunt,POINT (4.772912958000063 51.41772299500008)
wandelknooppunten_vrij_wgs84.13843,22,Noord-Brabant,Noord-Brabant,213536,2020-01-27T12:15:39,knooppunt,POINT (4.847794992000047 51.468273999000075)
wandelknooppunten_vrij_wgs84.13844,15,Noord-Brabant,Noord-Brabant,213535,2020-01-27T12:15:39,knooppunt,POINT (5.140410956000039 51.410048018000055)
wandelknooppunten_vrij_wgs84.13845,56,Noord-Brabant,Noord-Brabant,213534,2020-01-27T12:15:39,knooppunt,POINT (4.830951042000038 51.432310004000044)
wandelknooppunten_vrij_wgs84.13846,38,Noord-Brabant,Noord-Brabant,213533,2020-01-27T12:15:39,knooppunt,POINT (4.854635035000058 51.47296597800005)
wandelknooppunten_vrij_wgs84.13847,14,Noord-Brabant,Noord-Brabant,213532,2020-01-27T12:15:39,knooppunt,POINT (5.142781970000044 51.41034302500003)
wandelknooppunten_vrij_wgs84.13848,46,Noord-Brabant,Noord-Brabant,213531,2020-01-27T12:15:39,knooppunt,POINT (4.8885159830000475 51.446143979000055)
wandelknooppunten_vrij_wgs84.13849,90,Noord-Brabant,Noord-Brabant,213530,2020-01-27T12:15:39,knooppunt,POINT (4.898935004000066 51.43383497900004)
wandelknooppunten_vrij_wgs84.13850,68,Noord-Brabant,Noord-Brabant,213529,2020-01-27T12:15:39,knooppunt,POINT (4.857686971000021 51.44101501200004)
wandelknooppunten_vrij_wgs84.13851,37,Noord-Brabant,Noord-Brabant,213528,2020-01-27T12:15:39,knooppunt,POINT (4.87552904000006 51.474185996000074)
wandelknooppunten_vrij_wgs84.13852,88,Noord-Brabant,Belgie,213527,2020-01-27T12:15:39,knooppunt,POINT (4.936244014000067 51.43425298100004)
wandelknooppunten_vrij_wgs84.13853,39,Noord-Brabant,Noord-Brabant,213526,2020-01-27T12:15:39,knooppunt,POINT (4.876721014000054 51.46110900000008)
wandelknooppunten_vrij_wgs84.13854,10,Noord-Brabant,Noord-Brabant,213525,2020-01-27T12:15:39,knooppunt,POINT (4.920387043000062 51.409130993000076)
wandelknooppunten_vrij_wgs84.13855,41,Noord-Brabant,Noord-Brabant,213524,2020-01-27T12:15:39,knooppunt,POINT (4.905747018000056 51.45636301700006)
wandelknooppunten_vrij_wgs84.13856,12,Noord-Brabant,Noord-Brabant,213523,2020-01-27T12:15:39,knooppunt,POINT (4.8915750170000365 51.46435201600008)
wandelknooppunten_vrij_wgs84.13857,43,Noord-Brabant,Noord-Brabant,213522,2020-01-27T12:15:39,knooppunt,POINT (4.896531022000033 51.45151297600006)
wandelknooppunten_vrij_wgs84.13858,3,Noord-Brabant,Noord-Brabant,213521,2020-01-27T12:15:39,knooppunt,POINT (4.942595013000073 51.411349001000076)
wandelknooppunten_vrij_wgs84.13859,22,Noord-Brabant,Noord-Brabant,213520,2020-01-27T12:15:39,knooppunt,POINT (4.955458977000035 51.48455298500005)
wandelknooppunten_vrij_wgs84.13860,6,Noord-Brabant,Noord-Brabant,213519,2020-01-27T12:15:39,knooppunt,POINT (4.978300979000039 51.454147026000044)
wandelknooppunten_vrij_wgs84.13861,14,Noord-Brabant,Noord-Brabant,213518,2020-01-27T12:15:39,knooppunt,POINT (4.957110980000039 51.459905983000056)
wandelknooppunten_vrij_wgs84.13862,25,Noord-Brabant,Noord-Brabant,213517,2020-01-27T12:15:39,knooppunt,POINT (4.807218001000024 51.555285026000035)
wandelknooppunten_vrij_wgs84.13863,62,Noord-Brabant,Noord-Brabant,213516,2020-01-27T12:15:39,knooppunt,POINT (4.855443968000031 51.526074003000076)
wandelknooppunten_vrij_wgs84.13864,66,Noord-Brabant,Noord-Brabant,213515,2020-01-27T12:15:39,knooppunt,POINT (4.851379002000044 51.53453700300008)
wandelknooppunten_vrij_wgs84.13865,91,Noord-Brabant,Noord-Brabant,213514,2020-01-27T12:15:39,knooppunt,POINT (4.9785799960000645 51.51443801200003)
wandelknooppunten_vrij_wgs84.13866,21,Noord-Brabant,Noord-Brabant,213513,2020-01-27T12:15:39,knooppunt,POINT (4.95306101500006 51.48462302300004)
wandelknooppunten_vrij_wgs84.13867,56,Noord-Brabant,Noord-Brabant,213512,2020-01-27T12:15:39,knooppunt,POINT (4.950808040000027 51.43921600700003)
wandelknooppunten_vrij_wgs84.13868,53,Noord-Brabant,Noord-Brabant,213511,2020-01-27T12:15:39,knooppunt,POINT (4.9344310350000455 51.458512013000075)
wandelknooppunten_vrij_wgs84.13869,89,Noord-Brabant,Noord-Brabant,213510,2020-01-27T12:15:39,knooppunt,POINT (4.94409196600003 51.44156301900006)
wandelknooppunten_vrij_wgs84.13870,4,Noord-Brabant,Noord-Brabant,213509,2020-01-27T12:15:39,knooppunt,POINT (4.946757985000033 51.420264993000046)
wandelknooppunten_vrij_wgs84.13871,83,Noord-Brabant,Noord-Brabant,213508,2020-01-27T12:15:39,knooppunt,POINT (4.853160000000059 51.47094899400008)
wandelknooppunten_vrij_wgs84.13872,73,Noord-Brabant,Noord-Brabant,213507,2020-01-27T12:15:39,knooppunt,POINT (4.908348000000046 51.50708300400004)
wandelknooppunten_vrij_wgs84.13873,5,Noord-Brabant,Noord-Brabant,213506,2020-01-27T12:15:39,knooppunt,POINT (4.946424980000074 51.42734997900004)
wandelknooppunten_vrij_wgs84.13874,80,Noord-Brabant,Belgie,213505,2020-01-27T12:15:39,knooppunt,POINT (4.928460022000024 51.43451400600003)
wandelknooppunten_vrij_wgs84.13875,27,Noord-Brabant,Noord-Brabant,213504,2020-01-27T12:15:39,knooppunt,POINT (5.295967992000044 51.47993000500003)
wandelknooppunten_vrij_wgs84.13876,47,Noord-Brabant,Noord-Brabant,213502,2020-01-27T12:15:39,knooppunt,POINT (4.916867982000042 51.441649976000065)
wandelknooppunten_vrij_wgs84.13877,15,Noord-Brabant,Noord-Brabant,212964,2020-01-27T12:15:39,knooppunt,POINT (5.690684045000069 51.505750024000065)
wandelknooppunten_vrij_wgs84.13878,14,Noord-Brabant,Noord-Brabant,212963,2020-01-27T12:15:39,knooppunt,POINT (5.682997969000041 51.50444099400005)
wandelknooppunten_vrij_wgs84.13879,16,Noord-Brabant,Noord-Brabant,212962,2020-01-27T12:15:39,knooppunt,POINT (5.693416002000049 51.510215017000064)
wandelknooppunten_vrij_wgs84.13880,96,Noord-Brabant,Noord-Brabant,212961,2020-01-27T12:15:39,knooppunt,POINT (5.581637013000034 51.537039030000074)
wandelknooppunten_vrij_wgs84.13881,20,Noord-Brabant,Noord-Brabant,212960,2020-01-27T12:15:39,knooppunt,POINT (5.550768026000071 51.534250006000036)
wandelknooppunten_vrij_wgs84.13882,23,Noord-Brabant,Noord-Brabant,212959,2020-01-27T12:15:39,knooppunt,POINT (5.588245020000045 51.51309401100008)
wandelknooppunten_vrij_wgs84.13883,04,Noord-Brabant,Noord-Brabant,212958,2020-01-27T12:15:39,knooppunt,POINT (5.6400029820000555 51.51956599600004)
wandelknooppunten_vrij_wgs84.13884,38,Noord-Brabant,Noord-Brabant,212957,2020-01-27T12:15:39,knooppunt,POINT (5.617621009000061 51.513958020000075)
